,tipo,bairro,area_total,quartos,banheiros,vagas,academia,churrasqueira,elevador,salao_festa,piscina,condominio,preco
79,2,Olímpico,90,2,3,3,0,1,1,1,1,500.0,850000
80,2,Santa Paula,90,3,3,3,0,1,1,1,1,600.0,650000
81,2,Santa Paula,180,3,3,3,0,1,1,1,1,780.0,1200000
82,2,Santa Maria,67,3,5,5,1,1,1,1,0,105.0,240000
83,2,Barcelona,65,2,3,3,0,0,1,1,1,351.0,435000
84,2,Olímpico,70,2,1,1,0,1,1,1,1,568.0,395000
85,2,Santa Maria,75,2,1,1,1,1,0,0,0,430.0,460000
86,2,Santa Maria,160,3,3,3,1,0,1,1,0,105.0,7499000
87,2,Santa Paula,84,3,1,1,0,1,1,1,1,500.0,750000
88,2,Nova Gerty,140,2,2,2,1,0,0,1,1,520.0,500000
89,2,Cerâmica,56,2,2,2,0,1,1,1,1,19.0,459000
90,2,Santa Maria,64,2,2,2,1,1,1,1,0,150.0,390000
91,2,Cerâmica,65,2,1,1,0,1,1,1,1,511.0,430000
92,2,Jardim Sao Caetano,80,3,2,2,0,0,0,0,0,515.0,495000
93,2,Olímpico,264,3,2,2,1,0,0,1,1,508.0,1980000
94,2,Santo Antônio,113,2,2,2,1,1,0,1,1,550.0,1130000
95,2,Fundação,61,2,1,1,0,0,1,1,0,1.0,331000
96,2,Cerâmica,90,2,2,2,0,1,1,1,1,450.0,990000
97,2,Santa Paula,106,3,1,1,0,0,1,1,0,600.0,550000
98,2,Cerâmica,68,2,3,3,0,1,1,1,1,385.0,6498000
99,2,Barcelona,68,2,2,2,1,1,1,1,0,561.0,450000
100,2,Barcelona,67,2,3,3,1,1,1,1,0,14.0,455000
101,2,Barcelona,88,3,3,3,0,1,1,0,1,775.0,450000
102,2,Santo Antônio,62,2,3,3,0,1,1,1,1,450.0,475000
103,2,Mauá,79,3,1,1,0,1,1,1,0,878.0,495000
104,2,Nova Gerty,40,1,2,2,0,1,1,0,1,738.0,319000
105,1,Boa Vista,127,3,2,2,0,0,1,0,0,395.0,530000
106,2,Centro,150,4,2,2,0,1,1,1,1,410.0,630000
107,2,Osvaldo Cruz,61,2,3,3,1,0,1,1,0,482.0,510000
108,2,Santa Maria,76,2,1,1,0,1,1,1,1,478.0,4199000
109,2,Boa Vista,79,3,2,2,0,1,1,1,1,105.0,700000
110,2,Olímpico,55,2,2,2,0,0,1,0,0,568.0,2969000
111,2,Santa Paula,174,3,2,2,0,1,1,1,1,430.0,990000
112,2,Boa Vista,65,2,2,2,0,1,1,1,1,105.0,365000
113,2,Olímpico,90,2,2,2,0,0,1,1,1,520.0,850000
114,2,Santa Paula,90,3,1,1,0,1,1,1,1,19.0,650000
115,2,Santa Paula,180,3,2,2,1,1,0,0,0,150.0,1200000
116,2,Santa Maria,67,3,1,1,0,1,1,1,1,515.0,240000
117,2,Barcelona,65,2,1,1,1,0,1,1,0,508.0,435000
118,2,Olímpico,70,2,2,2,0,1,1,1,1,550.0,395000
119,2,Santa Maria,75,2, -- , -- ,0,1,1,1,1,450.0,460000
120,2,Santa Maria,160,3,2,2,1,1,1,1,0,600.0,7499000
121,2,Santa Paula,84,3,1,1,0,1,1,1,1,385.0,750000
122,2,Nova Gerty,140,2,3,3,0,0,0,0,0,561.0,500000
123,2,Cerâmica,56,2,3,3,1,0,0,1,1,14.0,459000
124,2,Cerâmica,68,2,6,6,1,1,0,1,1,775.0,720000
125,2,Santa Maria,64,2,4,4,0,0,1,1,0,450.0,390000
126,2,Cerâmica,65,2,2,2,0,0,1,1,0,878.0,430000
127,2,Jardim Sao Caetano,80,3,2,2,0,1,1,1,1,738.0,495000
128,2,Olímpico,264,3,4,4,1,1,1,1,0,395.0,1980000
129,2,Santo Antônio,113,2,2,2,0,1,1,0,1,410.0,1130000
130,2,Fundação,61,2,2,2,0,1,1,1,1,447.0,331000
131,2,Cerâmica,90,2, -- , -- ,0,1,1,1,0,482.0,990000
132,2,Santa Paula,106,3,1,1,0,1,1,0,1,478.0,550000
133,2,Cerâmica,68,2,1,1,0,0,1,0,0,300.0,6498000
134,2,Barcelona,68,2,2,2,0,1,1,1,1,500.0,450000
135,2,Barcelona,67,2,2,2,1,0,1,1,0,12.0,455000
136,2,Barcelona,88,3,3,3,0,1,1,1,1,105.0,450000
137,2,Santo Antônio,62,2,2,2,0,1,1,1,1,351.0,475000
138,2,Mauá,79,3,3,3,0,0,1,0,0,568.0,495000
139,2,Santa Maria,76,2,1,1,0,1,1,1,1,430.0,4199000
140,2,Boa Vista,79,3,2,2,1,1,1,1,0,105.0,700000
141,2,Santa Paula,174,3,2,2,0,0,1,1,1,500.0,990000
142,2,Boa Vista,65,2,1,1,1,1,0,0,0,520.0,365000
143,2,Olímpico,90,2,2,2,0,1,1,1,1,19.0,850000
144,2,Santa Paula,90,3,2,2,1,0,1,1,0,150.0,650000
145,2,Santa Paula,180,3,2,2,0,1,1,1,1,511.0,1200000
146,2,Santa Maria,67,3,2,2,0,1,1,1,1,508.0,240000
147,2,Olímpico,70,2,1,1,1,1,1,1,0,550.0,395000
148,2,Santa Maria,75,2,2,2,0,1,1,1,1,1.0,460000
149,2,Santa Maria,160,3,1,1,0,0,0,0,0,450.0,7499000
150,2,Santa Paula,84,3,2,2,1,0,0,1,1,600.0,750000
151,2,Nova Gerty,140,2,2,2,1,1,0,1,1,385.0,500000
152,2,Cerâmica,56,2,1,1,0,0,0,0,0,14.0,459000
153,2,Santa Maria,64,2,1,1,0,1,1,1,1,775.0,390000
154,2,Cerâmica,65,2,1,1,0,1,1,1,1,450.0,430000
155,2,Olímpico,264,3,2,2,0,0,1,1,0,878.0,1980000
156,2,Santo Antônio,113,2,1,1,0,1,1,1,1,738.0,1130000
157,2,Fundação,61,2,2,2,0,0,1,1,0,395.0,331000
158,2,Cerâmica,90,2,2,2,0,1,1,1,1,410.0,990000
159,2,Santa Paula,106,3,3,3,1,1,1,1,0,447.0,550000
160,2,Cerâmica,68,2, -- , -- ,1,1,1,1,0,482.0,6498000
161,2,Barcelona,68,2,2,2,0,1,1,0,1,478.0,450000
162,2,Barcelona,67,2,2,2,0,1,1,1,1,105.0,455000
163,2,Barcelona,88,3,1,1,0,1,1,1,0,351.0,450000
164,2,Santo Antônio,62,2, -- , -- ,0,1,1,0,1,568.0,475000
165,2,Mauá,79,3,1,1,0,0,1,0,0,430.0,495000
166,2,Nova Gerty,40,1,1,1,0,1,1,1,1,535.0,319000
167,1,Boa Vista,127,3,3,3,0,1,1,1,1,105.0,530000
168,2,Fundação,68,2,1,1,1,0,1,1,0,500.0,420000
169,2,Santo Antônio,160,4,3,3,0,1,1,1,1,520.0,1050000
170,2,Centro,70,2,1,1,0,1,1,1,1,19.0,500000
171,2,Santa Maria,150,2,2,2,0,0,1,0,0,150.0,750000
172,2,Centro,150,4,1,1,0,1,1,1,1,511.0,630000
173,2,Osvaldo Cruz,61,2,1,1,1,1,1,1,0,508.0,510000
174,2,Santa Maria,76,2,4,4,0,0,1,1,1,550.0,4199000
175,2,Boa Vista,79,3,2,2,0,1,1,1,1,1.0,700000
176,2,Olímpico,55,2,4,4,1,1,0,0,0,450.0,2969000
177,2,Santa Paula,174,3,3,3,0,1,1,1,1,600.0,990000
178,2,Boa Vista,65,2,2,2,1,0,1,1,0,385.0,365000
179,2,Olímpico,90,2,2,2,1,0,0,1,1,14.0,850000
180,2,Santa Paula,90,3,2,2,0,1,1,1,1,775.0,650000
181,2,Santa Paula,180,3,2,2,1,1,1,1,0,450.0,1200000
182,2,Santa Maria,67,3,1,1,0,1,1,1,1,878.0,240000
183,2,Barcelona,65,2,3,3,0,0,0,0,0,738.0,435000
184,2,Olímpico,70,2,3,3,1,0,0,1,1,395.0,395000
185,2,Santa Maria,75,2,1,1,0,0,1,1,0,447.0,460000
186,2,Santa Maria,160,3,4,4,0,1,1,1,1,482.0,7499000
187,2,Santa Paula,84,3,3,3,0,0,1,1,0,478.0,750000
188,2,Nova Gerty,140,2,3,3,0,1,1,1,1,568.0,500000
189,2,Cerâmica,56,2, 2-3 , 2-3 ,1,1,1,1,0,430.0,459000
190,2,Cerâmica,68,2,2,2,1,1,1,1,0,105.0,720000
191,2,Santa Maria,64,2,2,2,0,1,1,0,1,500.0,390000
192,2,Cerâmica,65,2,1,1,0,1,1,1,1,520.0,430000
193,2,Jardim Sao Caetano,80,3,2,2,0,1,1,1,0,19.0,495000
194,2,Olímpico,264,3,1,1,0,1,1,0,1,150.0,1980000
195,2,Santo Antônio,113,2,2,2,0,0,1,0,0,515.0,1130000
196,2,Fundação,61,2,1,1,0,1,1,1,1,508.0,331000
197,2,Cerâmica,90,2,2,2,0,1,1,1,1,550.0,990000
198,2,Santa Paula,106,3,1,1,1,0,1,1,0,1.0,550000
199,2,Cerâmica,68,2,3,3,0,1,1,1,1,450.0,6498000
200,2,Barcelona,68,2,2,2,0,1,1,1,1,385.0,450000
201,2,Barcelona,67,2,1,1,0,0,1,0,0,561.0,455000
202,2,Barcelona,88,3,2,2,0,1,1,1,1,14.0,450000
203,2,Santo Antônio,62,2,2,2,0,1,1,1,1,775.0,475000
204,2,Mauá,79,3, -- , -- ,1,1,1,1,0,450.0,495000
205,2,Centro,150,4,1,1,0,0,1,1,1,878.0,630000
206,2,Osvaldo Cruz,61,2,3,3,1,1,0,0,0,395.0,510000
207,2,Santa Maria,76,2,1,1,0,1,1,1,1,410.0,4199000
208,2,Boa Vista,79,3,3,3,1,0,1,1,0,447.0,700000
209,2,Olímpico,55,2,3,3,0,1,1,1,1,482.0,2969000
210,2,Santa Paula,174,3,2,2,1,0,0,1,1,478.0,990000
211,2,Boa Vista,65,2,1,1,0,1,1,1,1,300.0,365000
212,2,Olímpico,90,2,1,1,0,1,1,1,1,12.0,850000
213,2,Santa Paula,90,3,1,1,0,0,0,0,0,600.0,650000
214,2,Santa Paula,180,3,1,1,1,0,0,1,1,780.0,1200000
215,2,Santa Maria,67,3,1,1,1,1,0,1,1,105.0,240000
216,2,Barcelona,65,2,2,2,0,0,1,1,0,351.0,435000
217,2,Olímpico,70,2,2,2,0,1,1,1,1,568.0,395000
218,2,Santa Maria,75,2,2,2,0,1,1,1,1,535.0,460000
219,2,Santa Maria,160,3,3,3,1,1,1,1,0,105.0,7499000
220,2,Santa Paula,84,3,1,1,1,1,1,1,0,500.0,750000
221,2,Nova Gerty,140,2,3,3,0,1,1,0,1,520.0,500000
222,2,Cerâmica,56,2,2,2,0,1,1,1,1,19.0,459000
223,2,Cerâmica,68,2,3,3,0,1,1,1,0,150.0,720000
224,2,Santa Maria,64,2,3,3,0,1,1,0,1,511.0,390000
225,2,Cerâmica,65,2,5,5,0,0,1,0,0,515.0,430000
226,2,Jardim Sao Caetano,80,3,3,3,0,1,1,1,1,508.0,495000
227,2,Olímpico,264,3,3,3,0,1,1,1,1,550.0,1980000
228,2,Santo Antônio,113,2,1,1,1,0,1,1,0,1.0,1130000
229,2,Fundação,61,2,2,2,0,1,1,1,1,450.0,331000
230,2,Cerâmica,90,2,2,2,0,1,1,1,1,600.0,990000
231,2,Santa Paula,106,3,2,2,0,0,1,0,0,385.0,550000
232,2,Cerâmica,68,2,1,1,0,1,1,1,1,561.0,6498000
233,2,Barcelona,68,2,2,2,0,1,1,1,1,14.0,450000
234,2,Barcelona,67,2,1,1,1,1,1,1,0,775.0,455000
235,2,Barcelona,88,3,2,2,0,0,1,1,1,450.0,450000
236,2,Santo Antônio,62,2,1,1,0,1,1,1,1,878.0,475000
237,2,Mauá,79,3,2,2,1,1,0,0,0,738.0,495000
238,2,Centro,150,4,2,2,0,1,1,1,1,395.0,630000
239,2,Osvaldo Cruz,61,2,2,2,0,1,1,1,1,447.0,510000
240,2,Santa Maria,76,2,2,2,1,0,0,1,1,482.0,4199000
241,2,Boa Vista,79,3,2,2,0,1,1,1,1,478.0,700000
242,2,Olímpico,55,2,1,1,1,1,1,1,0,351.0,2969000
243,2,Santa Paula,174,3,2,2,0,1,1,1,1,568.0,990000
244,2,Boa Vista,65,2,1,1,0,0,0,0,0,430.0,365000
245,2,Olímpico,90,2,2,2,1,1,0,1,1,105.0,850000
246,2,Santa Paula,90,3,3,3,0,0,1,1,0,500.0,650000
247,2,Santa Paula,180,3,3,3,0,0,1,1,0,520.0,1200000
248,2,Santa Maria,67,3,3,3,0,1,1,1,1,19.0,240000
249,2,Barcelona,65,2,1,1,1,1,1,1,0,150.0,435000
250,2,Olímpico,70,2,2,2,0,1,1,0,1,511.0,395000
251,2,Santa Maria,75,2,2,2,0,1,1,1,0,508.0,460000
252,2,Santa Maria,160,3,1,1,0,1,1,0,1,550.0,7499000
253,2,Santa Paula,84,3,3,3,0,0,1,0,0,1.0,750000
254,2,Nova Gerty,140,2,1,1,0,1,1,1,1,450.0,500000
255,2,Cerâmica,56,2,2,2,1,0,1,1,0,385.0,459000
256,2,Cerâmica,68,2,1,1,0,1,1,1,1,561.0,720000
257,2,Santa Maria,64,2,2,2,0,1,1,1,1,14.0,390000
258,2,Cerâmica,65,2,1,1,0,0,1,0,0,775.0,430000
259,2,Jardim Sao Caetano,80,3,2,2,0,1,1,1,1,450.0,495000
260,2,Olímpico,264,3,1,1,0,1,1,1,1,878.0,1980000
261,2,Santo Antônio,113,2,2,2,1,1,1,1,0,738.0,1130000
262,2,Fundação,61,2,1,1,0,0,1,1,1,395.0,331000
263,2,Cerâmica,90,2,2,2,1,1,0,0,0,410.0,990000
264,2,Santa Paula,106,3,1,1,0,1,1,1,1,447.0,550000
265,2,Cerâmica,68,2,1,1,1,0,1,1,0,482.0,6498000
266,2,Barcelona,68,2,2,2,0,1,1,1,1,478.0,450000
267,2,Barcelona,67,2,2,2,1,0,0,1,1,300.0,455000
268,2,Barcelona,88,3, -- , -- ,0,1,1,1,1,105.0,450000
269,2,Santo Antônio,62,2,2,2,1,1,1,1,0,568.0,475000
270,2,Mauá,79,3,1,1,0,1,1,1,1,430.0,495000
271,2,Centro,150,4,3,3,0,0,0,0,0,105.0,630000
272,2,Osvaldo Cruz,61,2,2,2,1,1,0,1,1,520.0,510000
273,2,Santa Maria,76,2,2,2,0,0,1,0,0,19.0,4199000
274,2,Boa Vista,79,3,3,3,0,0,0,0,0,150.0,700000
275,2,Olímpico,55,2,3,3,0,1,1,1,1,515.0,2969000
276,2,Santa Paula,174,3,6,6,0,1,1,1,1,508.0,990000
277,2,Boa Vista,65,2,4,4,0,1,1,1,1,550.0,365000
278,2,Olímpico,90,2,2,2,0,1,1,1,1,450.0,850000
279,2,Santa Paula,90,3,4,4,1,1,1,1,0,600.0,650000
280,2,Santa Paula,180,3,2,2,1,1,1,1,0,385.0,1200000
281,2,Santa Maria,67,3,2,2,0,1,1,0,1,561.0,240000
282,2,Barcelona,65,2, -- , -- ,0,1,1,1,1,14.0,435000
283,2,Olímpico,70,2,1,1,0,1,1,1,0,775.0,395000
284,2,Santa Maria,75,2,2,2,0,0,1,0,0,878.0,460000
285,2,Santa Maria,160,3,2,2,0,1,1,1,1,738.0,7499000
286,2,Santa Paula,84,3,3,3,0,1,1,1,1,395.0,750000
287,2,Nova Gerty,140,2,2,2,1,0,1,1,0,410.0,500000
288,2,Cerâmica,56,2,3,3,0,1,1,1,1,447.0,459000
289,2,Cerâmica,68,2,1,1,0,1,1,1,1,482.0,720000
290,2,Santa Maria,64,2,4,4,0,0,1,0,0,478.0,390000
291,2,Cerâmica,65,2,2,2,0,1,1,1,1,300.0,430000
292,2,Jardim Sao Caetano,80,3,2,2,1,1,1,1,0,500.0,495000
293,2,Olímpico,264,3,1,1,0,0,1,1,1,12.0,1980000
294,2,Santo Antônio,113,2,2,2,0,1,1,1,1,568.0,1130000
295,2,Fundação,61,2,2,2,1,1,0,0,0,430.0,331000
296,2,Cerâmica,90,2,2,2,0,1,1,1,1,105.0,990000
297,2,Santa Paula,106,3,1,1,1,0,1,1,0,500.0,550000
298,2,Cerâmica,68,2,2,2,0,1,1,1,1,520.0,6498000
299,2,Barcelona,68,2,1,1,1,0,0,1,1,19.0,450000
300,2,Barcelona,67,2,2,2,0,1,1,1,1,150.0,455000
301,2,Barcelona,88,3,1,1,1,1,1,1,0,515.0,450000
302,2,Santo Antônio,62,2,2,2,0,1,1,1,1,508.0,475000
303,2,Mauá,79,3,2,2,0,0,0,0,0,550.0,495000
304,2,Centro,150,4,3,3,1,0,0,1,1,1.0,630000
305,2,Osvaldo Cruz,61,2,1,1,0,0,1,0,0,385.0,510000
306,2,Santa Maria,76,2,1,1,0,0,0,0,0,561.0,4199000
307,2,Boa Vista,79,3,2,2,0,1,1,1,1,14.0,700000
308,2,Olímpico,55,2,1,1,0,0,1,1,0,775.0,2969000
309,2,Santa Paula,174,3,2,2,0,1,1,1,1,450.0,990000
310,2,Boa Vista,65,2,2,2,1,1,1,1,0,878.0,365000
311,2,Olímpico,90,2, -- , -- ,0,1,1,0,1,395.0,850000
312,2,Santa Paula,90,3,2,2,0,1,1,1,1,410.0,650000
313,2,Santa Paula,180,3,2,2,0,1,1,1,0,447.0,1200000
314,2,Santa Maria,67,3,2,2,0,1,1,0,1,482.0,240000
315,2,Barcelona,65,2,1,1,0,0,1,0,0,478.0,435000
316,2,Olímpico,70,2,2,2,0,1,1,1,1,300.0,395000
317,2,Santa Maria,75,2,3,3,1,0,1,1,0,12.0,460000
318,2,Santa Maria,160,3, 2-3 , 2-3 ,0,1,1,1,1,600.0,7499000
319,2,Santa Paula,84,3,2,2,0,1,1,1,1,780.0,750000
320,2,Nova Gerty,140,2,2,2,0,0,1,0,0,105.0,500000
321,2,Cerâmica,56,2,1,1,0,1,1,1,1,351.0,459000
322,2,Cerâmica,68,2,2,2,1,1,1,1,0,568.0,720000
323,2,Santa Maria,64,2,1,1,0,0,1,1,1,430.0,390000
324,2,Cerâmica,65,2,3,3,0,1,1,1,1,535.0,430000
325,2,Jardim Sao Caetano,80,3,2,2,1,1,0,0,0,105.0,495000
326,2,Olímpico,264,3,1,1,0,1,1,1,1,500.0,1980000
327,2,Santo Antônio,113,2,2,2,1,0,1,1,0,520.0,1130000
328,2,Fundação,61,2,2,2,0,1,1,1,1,19.0,331000
329,2,Cerâmica,90,2, -- , -- ,1,0,0,1,1,150.0,990000
330,2,Santa Paula,106,3,1,1,0,1,1,1,1,511.0,550000
331,2,Cerâmica,68,2,1,1,1,1,1,1,0,515.0,6498000
332,2,Barcelona,68,2,3,3,0,1,1,1,1,508.0,450000
333,2,Barcelona,67,2,1,1,0,0,0,0,0,550.0,455000
334,2,Barcelona,88,3,3,3,1,0,0,1,1,1.0,450000
335,2,Santo Antônio,62,2,3,3,1,1,0,1,1,450.0,475000
336,2,Mauá,79,3,2,2,0,0,1,0,0,600.0,495000
337,2,Osvaldo Cruz,61,2,1,1,0,0,0,0,0,385.0,510000
338,2,Santa Maria,76,2,1,1,0,0,1,1,0,14.0,4199000
339,2,Boa Vista,79,3,2,2,0,1,1,1,1,775.0,700000
340,2,Olímpico,55,2,2,2,1,1,1,1,0,450.0,2969000
341,2,Santa Paula,174,3,3,3,1,1,1,1,0,878.0,990000
342,2,Boa Vista,65,2,2,2,0,1,1,0,1,738.0,365000
343,2,Olímpico,90,2,1,1,0,1,1,1,1,395.0,850000
344,2,Santa Paula,90,3,1,1,0,1,1,0,1,447.0,650000
345,2,Santa Paula,180,3,3,3,0,0,1,0,0,482.0,1200000
346,2,Santa Maria,67,3,1,1,0,1,1,1,1,478.0,240000
347,2,Barcelona,65,2,3,3,0,1,1,1,1,105.0,435000
348,2,Olímpico,70,2,2,2,1,0,1,1,0,568.0,395000
349,2,Santa Maria,75,2,3,3,0,1,1,1,1,430.0,460000
350,2,Santa Maria,160,3,5,5,0,0,1,0,0,500.0,7499000
351,2,Santa Paula,84,3,3,3,0,1,1,1,1,520.0,750000
352,2,Nova Gerty,140,2,3,3,1,1,1,1,0,19.0,500000
353,2,Cerâmica,56,2,1,1,0,0,1,1,1,150.0,459000
354,2,Santa Maria,64,2,2,2,0,1,1,1,1,515.0,390000
355,2,Cerâmica,65,2,2,2,1,1,0,0,0,508.0,430000
356,2,Jardim Sao Caetano,80,3,2,2,0,1,1,1,1,550.0,495000
357,2,Olímpico,264,3,1,1,1,0,1,1,0,1.0,1980000
358,2,Santo Antônio,113,2,2,2,0,1,1,1,1,450.0,1130000
359,2,Fundação,61,2,1,1,1,0,0,1,1,600.0,331000
360,2,Cerâmica,90,2,2,2,0,1,1,1,1,385.0,990000
361,2,Santa Paula,106,3,1,1,1,1,1,1,0,561.0,550000
362,2,Cerâmica,68,2,2,2,0,1,1,1,1,14.0,6498000
363,2,Barcelona,68,2,2,2,0,0,0,0,0,775.0,450000
364,2,Barcelona,67,2,2,2,1,0,0,1,1,450.0,455000
365,2,Barcelona,88,3,1,1,1,1,0,1,1,878.0,450000
366,2,Santo Antônio,62,2,2,2,0,0,1,0,0,738.0,475000
367,2,Mauá,79,3,1,1,0,0,0,0,0,395.0,495000
368,2,Nova Gerty,40,1,2,2,0,0,1,1,0,410.0,319000
369,1,Boa Vista,127,3,2,2,0,1,1,1,1,447.0,530000
370,2,Osvaldo Cruz,61,2,2,2,0,0,1,1,0,482.0,510000
371,2,Santa Maria,76,2,2,2,1,1,1,1,0,300.0,4199000
372,2,Boa Vista,79,3,3,3,1,1,1,1,0,500.0,700000
373,2,Olímpico,55,2,3,3,0,1,1,0,1,12.0,2969000
374,2,Santa Paula,174,3,3,3,0,1,1,1,1,105.0,990000
375,2,Boa Vista,65,2,1,1,0,1,1,1,0,351.0,365000
376,2,Olímpico,90,2,2,2,0,1,1,0,1,568.0,850000
377,2,Santa Paula,90,3,2,2,0,1,1,1,1,535.0,650000
378,2,Santa Paula,180,3,1,1,0,1,1,1,1,105.0,1200000
379,2,Santa Maria,67,3,3,3,1,0,1,1,0,500.0,240000
380,2,Barcelona,65,2,1,1,0,1,1,1,1,520.0,435000
381,2,Olímpico,70,2,2,2,0,1,1,1,1,19.0,395000
382,2,Santa Maria,75,2,1,1,0,0,1,0,0,150.0,460000
383,2,Santa Maria,160,3,1,1,0,1,1,1,1,515.0,7499000
384,2,Santa Paula,84,3,2,2,1,1,1,1,0,508.0,750000
385,2,Nova Gerty,140,2,1,1,0,0,1,1,1,550.0,500000
386,2,Cerâmica,56,2,1,1,0,1,1,1,1,1.0,459000
387,2,Santa Maria,64,2,2,2,1,1,0,0,0,450.0,390000
388,2,Cerâmica,65,2,2,2,0,1,1,1,1,600.0,430000
389,2,Jardim Sao Caetano,80,3, -- , -- ,1,0,1,1,0,385.0,495000
390,2,Olímpico,264,3,2,2,0,1,1,1,1,561.0,1980000
391,2,Santo Antônio,113,2,1,1,1,0,0,1,1,14.0,1130000
392,2,Fundação,61,2,3,3,0,1,1,1,1,775.0,331000
393,2,Cerâmica,90,2,1,1,1,1,1,1,0,450.0,990000
394,2,Santa Paula,106,3,2,2,0,1,1,1,1,878.0,550000
395,2,Cerâmica,68,2,2,2,0,0,0,0,0,738.0,6498000
396,2,Barcelona,68,2,3,3,1,0,0,1,1,395.0,450000
397,2,Barcelona,67,2,3,3,1,1,0,1,1,410.0,455000
398,2,Barcelona,88,3,6,6,0,1,1,1,1,447.0,450000
399,2,Santo Antônio,62,2,4,4,0,0,1,1,0,482.0,475000
400,2,Mauá,79,3,2,2,0,1,1,1,1,478.0,495000
401,2,Nova Gerty,40,1,2,2,1,1,1,1,0,105.0,319000
402,1,Boa Vista,127,3,4,4,1,1,1,1,0,568.0,530000
403,2,Santa Maria,76,2,2,2,0,1,1,0,1,430.0,4199000
404,2,Boa Vista,79,3, -- , -- ,0,1,1,1,0,500.0,700000
405,2,Santa Paula,174,3,1,1,0,1,1,0,1,520.0,990000
406,2,Boa Vista,65,2,1,1,0,0,1,0,0,19.0,365000
407,2,Olímpico,90,2,2,2,0,1,1,1,1,150.0,850000
408,2,Santa Paula,90,3,2,2,0,1,1,1,1,515.0,650000
409,2,Santa Paula,180,3,3,3,1,0,1,1,0,508.0,1200000
410,2,Santa Maria,67,3,3,3,0,1,1,1,1,1.0,240000
411,2,Olímpico,70,2,1,1,0,0,1,0,0,450.0,395000
412,2,Santa Maria,75,2,4,4,0,1,1,1,1,600.0,460000
413,2,Santa Maria,160,3,2,2,1,1,1,1,0,385.0,7499000
414,2,Santa Paula,84,3,2,2,0,0,1,1,1,561.0,750000
415,2,Nova Gerty,140,2,1,1,0,1,1,1,1,14.0,500000
416,2,Cerâmica,56,2,2,2,0,1,1,1,1,450.0,459000
417,2,Santa Maria,64,2,2,2,1,0,1,1,0,878.0,390000
418,2,Cerâmica,65,2,1,1,0,1,1,1,1,738.0,430000
419,2,Olímpico,264,3,2,2,1,0,0,1,1,395.0,1980000
420,2,Santo Antônio,113,2,1,1,0,1,1,1,1,410.0,1130000
421,2,Fundação,61,2,2,2,1,1,1,1,0,447.0,331000
422,2,Cerâmica,90,2,1,1,0,1,1,1,1,482.0,990000
423,2,Santa Paula,106,3,2,2,0,0,0,0,0,478.0,550000
424,2,Cerâmica,68,2,2,2,1,0,0,1,1,300.0,6498000
425,2,Barcelona,68,2,3,3,1,1,0,1,1,500.0,450000
426,2,Barcelona,67,2,1,1,0,0,1,0,0,12.0,455000
427,2,Barcelona,88,3,1,1,0,0,0,0,0,105.0,450000
428,2,Santo Antônio,62,2,1,1,0,0,1,1,0,351.0,475000
429,2,Mauá,79,3,2,2,0,1,1,1,1,568.0,495000
430,2,Nova Gerty,40,1,1,1,0,0,1,1,0,430.0,319000
431,1,Boa Vista,127,3,2,2,0,1,1,1,1,535.0,530000
432,2,Fundação,68,2,2,2,1,1,1,1,0,105.0,420000
433,2,Santo Antônio,160,4,3,3,1,1,1,1,0,500.0,1050000
434,2,Centro,70,2, -- , -- ,0,1,1,0,1,520.0,500000
435,2,Santa Maria,150,2,2,2,0,1,1,1,1,19.0,750000
436,2,Centro,150,4,2,2,0,1,1,1,0,150.0,630000
437,2,Osvaldo Cruz,61,2, -- , -- ,0,0,1,0,0,515.0,510000
438,2,Santa Maria,76,2,1,1,0,1,1,1,1,508.0,4199000
439,2,Boa Vista,79,3,1,1,0,1,1,1,1,550.0,700000
440,2,Olímpico,55,2,3,3,1,0,1,1,0,1.0,2969000
441,2,Santa Paula,174,3,1,1,0,1,1,1,1,450.0,990000
442,2,Boa Vista,65,2,3,3,0,1,1,1,1,600.0,365000
443,2,Olímpico,90,2,4,4,0,1,1,1,1,561.0,850000
444,2,Santa Paula,90,3,1,1,0,1,1,1,1,14.0,650000
445,2,Santa Paula,180,3,4,4,1,1,1,1,0,775.0,1200000
446,2,Santa Maria,67,3,3,3,0,0,1,1,1,450.0,240000
447,2,Barcelona,65,2,3,3,0,1,1,1,1,878.0,435000
448,2,Olímpico,70,2, 2-3 , 2-3 ,1,1,0,0,0,738.0,395000
449,2,Santa Maria,75,2,2,2,1,0,1,1,0,410.0,460000
450,2,Santa Maria,160,3,1,1,0,1,1,1,1,447.0,7499000
451,2,Santa Paula,84,3,2,2,1,0,0,1,1,482.0,750000
452,2,Nova Gerty,140,2,1,1,0,1,1,1,1,478.0,500000
453,2,Cerâmica,56,2,2,2,1,1,1,1,0,105.0,459000
454,2,Cerâmica,68,2,1,1,0,1,1,1,1,351.0,720000
455,2,Santa Maria,64,2,2,2,0,0,0,0,0,568.0,390000
456,2,Cerâmica,65,2,1,1,1,0,0,1,1,430.0,430000
457,2,Jardim Sao Caetano,80,3,3,3,1,1,0,1,1,535.0,495000
458,2,Olímpico,264,3,2,2,0,0,1,1,0,105.0,1980000
459,2,Santo Antônio,113,2,1,1,0,1,1,1,1,500.0,1130000
460,2,Fundação,61,2,2,2,1,1,1,1,0,520.0,331000
461,2,Cerâmica,90,2,2,2,0,1,1,0,1,19.0,990000
462,2,Santa Paula,106,3, -- , -- ,0,1,1,1,1,150.0,550000
